ticket_id,account_id,category,priority,created_at,resolved_at,satisfaction_score
e9e27291-996b-493b-8118-bada67b6f8f2,c52ace80-cd3d-4130-9058-ff4dc5d044d9,onboarding,medium,2024-05-23,2024-05-26,4.0
2e3fbeff-9a44-44c4-a0cb-94f679737d81,bce3bb79-c7f9-4dd9-b789-787d676d8375,onboarding,low,2024-05-24,2024-05-25,
475e5166-415f-45b8-8b40-e8add43d8922,ca64d382-9698-4028-9efb-325fad71e19f,technical,high,2024-05-26,2024-05-29,1.0
0ff7cc5e-38d3-415b-a17e-ed84c187ce8e,668edc2f-bd8f-47cd-8fff-f99fc8d3030e,technical,medium,2024-05-26,2024-06-07,
df95e780-168b-4a9f-bc34-09e19a0620cc,668edc2f-bd8f-47cd-8fff-f99fc8d3030e,billing,medium,2024-05-29,2024-05-31,2.0
bc73c91f-547c-4c85-a2e8-4fc9df835005,0247ffb0-2ad5-474e-8afd-7679889657b3,feature_request,low,2024-05-31,,
b728ebd7-6ea4-4515-b69c-0d617ae59afd,a52cb425-380f-48d6-bef3-d7430458d8c7,technical,medium,2024-05-31,,
d8129f78-7e21-46f2-aa60-d9b25cc5e1c6,f50f08f8-70da-47f6-95ff-edaa9f908e42,billing,medium,2024-06-01,2024-06-04,1.0
8b0585d4-99ec-4b84-9393-d5d5c77a5ca4,c52ace80-cd3d-4130-9058-ff4dc5d044d9,onboarding,low,2024-06-01,2024-06-06,3.0
30d1b8e0-7056-4aab-94be-198d7f8d322b,64381588-f029-400e-a4e4-54a137a62266,onboarding,low,2024-06-04,,
2425a9d7-72bc-44f2-b944-ded6302a9580,668edc2f-bd8f-47cd-8fff-f99fc8d3030e,feature_request,low,2024-06-05,2024-06-18,1.0
2faac935-234d-47a0-b79b-2cf51f070cb8,7df20320-107c-46a4-863f-08f8a3bead28,technical,low,2024-06-06,2024-06-11,2.0
32538999-90b8-4eaa-bedf-66f5d4c23678,2cfd5e71-45bb-4953-b7a6-c9d065ff3091,technical,medium,2024-06-06,2024-06-07,3.0
7fbf1c82-d0de-41a1-b36d-f84f702ff882,c510cddb-e2db-4b81-87dd-b2e3292c41f7,billing,high,2024-06-09,2024-06-18,3.0
573e0b45-4d43-4827-93d7-00f43e812d53,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,billing,medium,2024-06-11,2024-06-13,
4fe87d7e-9698-4d8c-973d-729d4637ac41,1cb11afd-1696-4561-a301-762674024fcd,onboarding,medium,2024-06-14,2024-06-27,3.0
178eca7a-165f-4d26-b9ee-67d315df9091,7df20320-107c-46a4-863f-08f8a3bead28,billing,low,2024-06-14,,
30927627-63fa-4819-a693-c8a29448ffe9,e3db1650-9b95-4537-b1a5-419d1b6d1fb9,feature_request,medium,2024-06-15,2024-06-15,
603cb54d-2e8c-42da-81ae-bbff60829266,c3923fb6-3f81-4942-a680-cbf1417b8fab,technical,low,2024-06-17,,
6532b171-553e-4890-8dd0-adb11b9fefca,31af803c-ee8f-43ef-acb7-a8f771478b72,billing,low,2024-06-17,2024-06-20,1.0
51a23c8f-8077-4c30-bbb3-23655376b1e0,d2c7defd-f4c2-4fa3-b761-9284d6963452,onboarding,low,2024-06-18,,
39176abe-c63e-4fa5-b2cc-31a58c0130f7,f4fa1be5-2f43-458b-9add-20ed03dcd78f,billing,high,2024-06-24,2024-07-06,2.0
3d938477-1014-4ca6-a00c-62ba28389c77,20d44144-0ed3-41db-9c37-8e64ed6ba00d,billing,low,2024-06-24,,
f575dd0b-66b9-4150-a89f-8cbb0ef596e3,d659290f-b25c-4777-a270-637c7ca5eb72,feature_request,low,2024-06-24,,
1102fb06-eeec-4a8e-9ebc-9465c6c25b37,9f3e3337-8921-43b1-b507-5ce25d46018d,billing,low,2024-06-25,2024-06-27,2.0
81ec336a-2e03-469b-baf9-9ba965f4b685,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,onboarding,medium,2024-06-27,2024-07-09,2.0
64c032d1-e202-40a6-aa0e-5da8b9ca1b67,8caf2022-7a84-440e-bc14-3cf1da4f0acb,feature_request,high,2024-06-27,,
e68c62cb-e92e-4c1b-bb12-ee9f29654eda,1a5cdbeb-c434-4ae1-abde-d28be279c5b0,billing,medium,2024-06-29,2024-07-01,
cecbb09d-9cf6-49bc-8479-9464fa992bf3,4c206644-a901-409c-a2cc-856c303f8e24,onboarding,low,2024-06-29,2024-07-04,4.0
43f07320-c0a1-47be-a91c-0f982ef5832b,4a15d71b-5423-4cd9-8a9d-1a6afaf167ae,onboarding,medium,2024-06-30,2024-06-30,
55da1834-e8d5-4fe8-8714-5e8f36524ebf,f4fa1be5-2f43-458b-9add-20ed03dcd78f,feature_request,medium,2024-07-04,2024-07-18,
992dd9c8-3bfb-43ac-ab5c-dba2e3f8b628,dfdf6aa4-25dd-4112-a079-2adbd257721c,feature_request,low,2024-07-05,2024-07-08,2.0
d9258637-ea5e-4b41-a63b-169b44a38a30,eb470853-cf17-4102-9c86-ffd9fa276d43,feature_request,medium,2024-07-06,2024-07-20,
6472d750-99d6-4f21-98af-02450edfffb9,31af803c-ee8f-43ef-acb7-a8f771478b72,technical,low,2024-07-10,2024-07-12,1.0
a9e11e42-0c87-4e42-b76a-81ec056c6104,403153a0-2658-40bb-8e7a-121126eed95b,feature_request,high,2024-07-11,,
1aa828d5-8200-48bc-8ff8-68109f6f3de4,0247ffb0-2ad5-474e-8afd-7679889657b3,feature_request,medium,2024-07-13,2024-07-15,
5565ea4c-875f-49fc-b178-af61f1075010,de116074-83f8-4c77-ae70-0371b2c9634a,billing,high,2024-07-14,2024-07-21,
6fe6a2dc-98dc-4860-99f0-a50f9d2ef2e3,c31ea660-5ae2-489e-b321-c010c474582d,billing,low,2024-07-16,,
612341e8-2698-42c2-84df-76bf18ba4057,5d115863-a15b-47e9-9474-e44664f2728b,technical,medium,2024-07-16,2024-07-19,2.0
d6f548b5-d7dd-4749-bda3-0afa2de2db10,eb470853-cf17-4102-9c86-ffd9fa276d43,feature_request,high,2024-07-16,2024-07-19,1.0
5868be71-c35f-4e0e-b6f3-28d51d7e8dd8,d2c7defd-f4c2-4fa3-b761-9284d6963452,technical,low,2024-07-17,2024-07-27,5.0
072684f5-f9fe-49a4-9b18-15dfa2ff3bc2,0991201d-1323-43db-b83e-59f3660f6d91,onboarding,medium,2024-07-22,2024-08-02,
ece6d9cd-9623-454c-af01-a15d3b8bd389,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,onboarding,low,2024-07-23,,
a2129b03-3036-4b78-afd9-4bd212e52cf7,31e80fad-f6a0-4dce-a00c-b72303ad9f6d,technical,high,2024-07-23,2024-08-06,5.0
b72f82e7-ffdf-4943-9065-031cad78c8bc,1cb11afd-1696-4561-a301-762674024fcd,onboarding,low,2024-07-23,2024-07-28,2.0
2a1be761-f2e7-46f3-9325-e21a2d36c4c5,fea26b95-dd7c-4561-a7cb-fc1cfb9d2a99,feature_request,medium,2024-07-23,2024-07-27,
b3af015a-8b11-4fed-8f23-88a50ea16e35,2e65d905-a098-4a6b-87fe-74ffaaf38db9,onboarding,medium,2024-07-25,2024-08-03,3.0
531c6de6-f2ab-4ca5-b9d4-1355945fa98e,c3923fb6-3f81-4942-a680-cbf1417b8fab,billing,low,2024-07-26,2024-08-04,2.0
d759f758-0bce-484d-8640-61f303703038,668edc2f-bd8f-47cd-8fff-f99fc8d3030e,feature_request,high,2024-07-27,2024-08-01,5.0
bb901b93-4cc3-42b0-870e-b407007d6b7b,f129348b-b5ac-4e68-a48b-bb1cec0e9ebf,onboarding,medium,2024-07-28,2024-08-07,4.0
51c62baa-3b1a-45ab-b87c-defd935884dd,6fed902c-be69-425a-9906-726b7b900b19,billing,low,2024-07-29,2024-08-11,
c2acb2e2-c42e-4eb7-a585-2a403222b814,1430193a-74af-4837-9270-76d25f06e16a,onboarding,medium,2024-08-02,2024-08-08,1.0
00d7e775-3f77-44d6-bb8a-fbd03167f98e,540f99e1-b82f-4033-af4c-45ebb854d1c8,billing,low,2024-08-02,2024-08-08,4.0
dfc7e993-7993-4ccf-94d9-621bf0b727c9,f129348b-b5ac-4e68-a48b-bb1cec0e9ebf,feature_request,low,2024-08-02,2024-08-03,3.0
6cb60c57-105b-445f-8944-0ad7c2859780,3009475c-7413-44f6-bf4f-82ee2226bd83,onboarding,high,2024-08-04,2024-08-12,
023dc1b7-d305-460a-9227-b0352ee4a84c,f50f08f8-70da-47f6-95ff-edaa9f908e42,onboarding,low,2024-08-06,2024-08-08,1.0
b383c9e4-89e7-46d6-a68e-492c4eb4447e,2928944d-c3f7-443a-a692-41670d67be00,billing,high,2024-08-06,,
92056412-65e2-43af-a252-23f93c40b858,d659290f-b25c-4777-a270-637c7ca5eb72,onboarding,low,2024-08-07,2024-08-10,
750efdda-4be5-46de-8ab9-b8cbe79825f3,15d1c5fb-725a-45cc-b876-b9b8c1f91211,feature_request,low,2024-08-07,2024-08-10,2.0
0694a6d8-82ed-4a9b-85d2-842b5fb62779,8326e5d7-adc6-4ada-ad6a-39f1197a6bd0,feature_request,medium,2024-08-08,,
8c79f313-e32f-4f79-9631-0c474b6320d0,ec5ae185-13ad-4cd3-b9d8-5293ec8d035f,technical,low,2024-08-08,2024-08-19,2.0
5ebb4db1-945c-4525-9ef0-15df83804bcf,2ce233b6-666e-4390-a58d-93c303774691,onboarding,low,2024-08-13,2024-08-18,2.0
56521a31-ff32-4482-b2e2-22bf4f04b09e,1aa97f09-ba12-403e-8258-063ff7347728,technical,medium,2024-08-14,2024-08-20,
2ef042dc-21f6-494f-8422-3bceab5889b9,213ea11a-4a4b-4939-a7f4-a6472e9210e2,technical,high,2024-08-14,2024-08-21,3.0
97307978-3580-473f-8534-7fd0436bb74f,3009475c-7413-44f6-bf4f-82ee2226bd83,technical,high,2024-08-15,2024-08-19,
20519e42-5650-4a8f-83db-280376d61d17,540f99e1-b82f-4033-af4c-45ebb854d1c8,billing,high,2024-08-16,2024-08-24,
21cb5d8b-5672-4e17-822f-25d928560047,96d47051-d7da-47c0-8ebb-0ad0bcccaa8e,onboarding,medium,2024-08-17,2024-08-26,3.0
12cbf340-42f4-44c4-b148-3c238d2a0ebd,c43a8309-43e7-429d-bddb-73fbeb3eaa8a,billing,medium,2024-08-17,2024-08-19,5.0
918d55c9-cead-42b9-9c12-2759ebe2708f,e3032fad-edee-4469-b0ea-ac569376239b,onboarding,high,2024-08-18,2024-08-19,4.0
48616792-f133-4afe-bbc4-e3d57c55bfbd,10ab4b97-dcd2-4821-89c7-77a7c9d45902,feature_request,medium,2024-08-24,2024-08-29,2.0
887e0cc7-d924-4582-a3a0-e99e8efa03e5,c9565706-40cb-4eb8-ac4a-fdd186d5e0c9,feature_request,low,2024-08-25,2024-09-03,4.0
c8c6dd1c-e6d7-4ce8-b611-3ec1bf2faa0c,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,onboarding,medium,2024-08-25,2024-08-29,2.0
8fc6617b-53c9-4e5e-95b8-28d281a0303f,1a5cdbeb-c434-4ae1-abde-d28be279c5b0,feature_request,low,2024-08-25,2024-09-08,4.0
3a5e65d2-40f7-4c7e-9133-c9aa8b7ae675,10156cb0-fe7a-4af6-83e6-9f8e454b52e3,technical,medium,2024-08-25,2024-08-26,2.0
05a2062b-2da7-4c5f-953e-9e4650f204fd,2725d6eb-4722-4c50-af36-44b9da0f92b5,feature_request,low,2024-08-26,2024-09-05,
0e5845a7-20d1-42c1-8107-ebafc0e06e7c,75ea5990-4dbd-408f-a876-2a3dc21d622d,billing,low,2024-08-26,2024-08-30,
aa701b71-5804-4459-a036-d684d5ca9b4e,4c206644-a901-409c-a2cc-856c303f8e24,feature_request,low,2024-08-26,2024-09-05,5.0
a363ef2f-78e6-44eb-b7af-248061ce5952,170f2873-fa93-40a2-8692-9d25035ad68e,billing,low,2024-08-27,2024-09-06,
234b83e2-bb8b-4b6a-9df3-c1cc4f97f2e0,4c206644-a901-409c-a2cc-856c303f8e24,billing,low,2024-08-27,2024-08-29,2.0
e6b4e134-70d0-4aae-aa0e-3a2502c8987c,dd33eb4d-ec0a-4c9c-aee7-fa60045150ae,feature_request,low,2024-08-28,2024-09-07,
d5777f4f-e08e-4e67-80f1-667348109d93,df682065-0de8-4e46-ad28-697d50db531d,billing,medium,2024-08-28,,
3454fef9-f360-47bc-a406-b191f12d553d,f73b42a5-d0b5-404b-af57-a6c5e56e492c,technical,low,2024-08-28,,
d4deb654-950f-4d2d-ae1b-d2ff2ea3ee02,3001c4da-b595-4a88-92cd-87fef5217a6a,technical,low,2024-08-31,2024-09-09,1.0
2070824f-0fe5-4dc2-8eee-0e00484039eb,6a9944f8-db53-451f-98d1-711cf2d0a55d,technical,low,2024-09-01,2024-09-11,2.0
c28c9b82-f749-4193-b8a5-e17fd68f5367,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,onboarding,medium,2024-09-03,2024-09-13,5.0
56ed42b7-c2d9-43cc-9749-57ce35d50e57,de116074-83f8-4c77-ae70-0371b2c9634a,feature_request,low,2024-09-04,,
0e8ed9f2-678c-44ca-b9e9-36aa63870542,31af803c-ee8f-43ef-acb7-a8f771478b72,onboarding,medium,2024-09-05,,
cb56f6eb-3003-4c66-8de5-22098413a0eb,d2c7defd-f4c2-4fa3-b761-9284d6963452,billing,low,2024-09-07,2024-09-10,
ae730b4a-dd53-4ff9-bc62-a8d090906766,e1bb85ee-a879-43e9-85f4-cb11d359ebfa,billing,low,2024-09-08,2024-09-18,2.0
fc5c65bc-b261-491f-b2b8-a309469c281c,e3032fad-edee-4469-b0ea-ac569376239b,billing,low,2024-09-09,2024-09-21,3.0
38153784-b3b0-4bc7-9138-d6e3db17217a,de116074-83f8-4c77-ae70-0371b2c9634a,technical,medium,2024-09-10,2024-09-20,3.0
6c577314-451a-4fec-8fb8-3d65fc948065,a23f901e-1f9a-496e-9dad-5a4c2310333c,billing,low,2024-09-10,2024-09-11,3.0
a0a2d103-de00-4b3d-acfb-990c0070ee53,213ea11a-4a4b-4939-a7f4-a6472e9210e2,feature_request,low,2024-09-11,2024-09-20,5.0
8789e443-e636-41f3-a732-7ee2fbf31840,75ea5990-4dbd-408f-a876-2a3dc21d622d,billing,medium,2024-09-14,2024-09-17,1.0
a927c66c-162d-4e4e-99d1-977c68128404,f48e6be2-c0b5-4bf3-bb77-785d11625095,feature_request,low,2024-09-15,2024-09-19,
37aa57ec-8351-4fd0-a373-1cb7b9f57359,d8bcb6c0-80ef-499a-95e4-4bdf34fe572f,billing,medium,2024-09-16,,
669c3952-5311-4c59-8250-f412e1675bb2,20d44144-0ed3-41db-9c37-8e64ed6ba00d,technical,medium,2024-09-17,,
e3fe8313-d03f-406c-b366-75d0e523c88a,61780202-1997-4a0c-a9e4-49c0c45f9a96,billing,medium,2024-09-19,2024-09-30,
7d9ba6d5-d747-4cdc-9914-8f15ac41b9b4,540f99e1-b82f-4033-af4c-45ebb854d1c8,billing,medium,2024-09-19,2024-09-21,
ee19368d-ac98-4694-ad6b-a3246d90eb8b,c22d762a-e042-40e4-9bda-c8a1deed1495,billing,low,2024-09-20,2024-09-21,1.0
0ace7180-ac98-4813-b601-561b46e856a9,a23f901e-1f9a-496e-9dad-5a4c2310333c,feature_request,low,2024-09-20,2024-09-22,3.0
5e1a233a-754e-40e6-914a-af5d895d7970,bf5101c5-fa5d-4010-b2e6-947c49782466,technical,medium,2024-09-21,2024-09-29,5.0
f8c667a9-a528-4cc0-b4cf-77ba26b7efc4,31af803c-ee8f-43ef-acb7-a8f771478b72,technical,medium,2024-09-21,2024-10-01,4.0
1a7acc97-2eba-4692-8103-7c94da85613d,4263ffae-01d1-4ee8-a230-b967c46a198e,technical,medium,2024-09-22,2024-09-26,2.0
923c6e11-31a9-4172-a373-15367a30ea23,b56d6a1d-f385-401e-9f09-4ad1c3f23948,billing,low,2024-09-22,2024-10-03,4.0
a8f4a3b5-c6b0-4a4d-98f7-fa44b31b3608,46c77db6-cfcf-4b19-bd11-2ddc39d98598,feature_request,low,2024-09-22,2024-09-26,5.0
eea54002-ce98-41c5-b02a-a597acf4f083,9f152791-2df2-4e09-9bb9-b104443e5796,onboarding,low,2024-09-24,2024-09-24,
0ae9a6ad-8891-4098-ad08-1054fb5182e3,979f9869-e86b-49f8-8dfa-c4b1c4cb307c,onboarding,low,2024-09-25,2024-09-29,
b95df4d6-ed8a-4a00-badd-9ceb740aa102,27e0ac83-40ea-4380-9314-d5740e2aabde,technical,low,2024-09-26,2024-10-02,
43af7ebf-b411-44a1-9f9e-9fde433a94dd,48b5db7e-8672-4678-9509-118ed3b2e099,onboarding,low,2024-09-27,2024-10-07,3.0
9916a888-4916-427b-b55a-838b4dcfe544,3c249534-38bb-4605-b380-89db5454eb79,feature_request,medium,2024-09-28,,
cfb08df7-af26-4587-904d-43356306935e,4541f21d-b4a8-4882-a41e-8959d66cf544,feature_request,low,2024-09-28,2024-10-10,3.0
42f5a0dc-cbd7-4c19-b157-5f3535abb273,a2ebe4fb-df3a-4346-8560-827e17f34e35,billing,high,2024-09-30,2024-10-06,
4b31e89a-181b-49db-b8e2-bfaf963839c1,48b5db7e-8672-4678-9509-118ed3b2e099,technical,low,2024-09-30,,
58c27924-416f-44c9-bb8e-10820d51a99d,f129348b-b5ac-4e68-a48b-bb1cec0e9ebf,onboarding,low,2024-09-30,2024-10-07,2.0
57407de3-ea6d-4ade-a1c7-fce1cf0eab28,48b5db7e-8672-4678-9509-118ed3b2e099,feature_request,medium,2024-10-01,2024-10-08,
a6ce7b7f-c548-41da-bab5-819a2426ecc4,c4ffaccf-dbc5-491a-a876-82c96d13cf64,feature_request,medium,2024-10-02,,
9db8ef7a-04bb-45f8-8ed6-7e576b0831fa,3c249534-38bb-4605-b380-89db5454eb79,onboarding,medium,2024-10-05,2024-10-16,
2ff0fa55-fadd-42ff-821f-50c34f941346,31af803c-ee8f-43ef-acb7-a8f771478b72,billing,low,2024-10-07,,
f39de6eb-d472-49ef-9e3e-c8421ceb0557,540f99e1-b82f-4033-af4c-45ebb854d1c8,onboarding,low,2024-10-09,2024-10-11,
157a939a-4122-4f43-83b1-df8487fd8a25,dfdf6aa4-25dd-4112-a079-2adbd257721c,billing,high,2024-10-09,,
ec5d7e96-ed43-4c0c-9945-7dc4f5fad5ca,7c9ccc29-9f37-4ce6-b5df-e2aa512c7050,feature_request,low,2024-10-12,2024-10-20,4.0
d3b0dead-7acb-446e-82cf-a282982fa000,43f5da73-1857-4d92-b296-a947dfdd14ec,technical,medium,2024-10-12,2024-10-19,
6fd6c756-9af0-4045-9c10-cd01833fb862,9f3e3337-8921-43b1-b507-5ce25d46018d,feature_request,low,2024-10-12,,
f5f87a85-20d9-402b-a41e-190ede5abca7,a5871fef-a275-4939-b708-a230438f835e,billing,low,2024-10-13,2024-10-19,1.0
a8743c3b-25f4-4448-af7b-6bea1396a677,5d115863-a15b-47e9-9474-e44664f2728b,onboarding,low,2024-10-13,2024-10-22,4.0
bfa72eef-d3b5-4d47-ba65-0d7f8bc81805,47ac5c4d-b495-4761-8493-d08df42e13ef,feature_request,low,2024-10-17,2024-10-23,5.0
d59da9c5-7834-455b-a728-81a245967f9e,10156cb0-fe7a-4af6-83e6-9f8e454b52e3,onboarding,medium,2024-10-18,2024-10-31,3.0
2e571a87-1f5a-4d2f-b8ad-641e61f26c67,b77713f1-eb3d-401c-95cb-f68b149c3837,technical,medium,2024-10-20,2024-10-27,
04b3e4ef-5501-4e37-913d-f87951f21475,25b17b5c-0f15-449a-9e15-e8e3b423a31e,onboarding,high,2024-10-20,2024-10-28,4.0
c4260859-5c22-48a6-b17d-da155b094279,0247ffb0-2ad5-474e-8afd-7679889657b3,feature_request,medium,2024-10-20,,
758c4d93-b9e3-4fe9-9046-ce7cb8065cdb,eb470853-cf17-4102-9c86-ffd9fa276d43,billing,medium,2024-10-22,2024-10-23,
a8ed96c8-8b14-4ee1-9356-139572dfdecc,c52ace80-cd3d-4130-9058-ff4dc5d044d9,technical,low,2024-10-24,2024-10-25,1.0
7313bdfe-dd04-40b2-95d4-8c47b9b5e459,1aa97f09-ba12-403e-8258-063ff7347728,billing,low,2024-10-25,2024-11-04,
de6fb903-bbc2-4438-89c2-af3ad696b139,30fc2998-6457-4adf-a23c-ecb24d6d7a79,billing,high,2024-10-26,2024-10-28,4.0
fdf1e697-91e1-491f-8971-e2c26dfa011f,c43a01b6-54c8-4351-98d3-aea680e62b3b,billing,low,2024-10-28,2024-10-29,3.0
e6d2f338-2553-481c-9ca9-ef9b6951973b,de443543-cb5a-43de-ab26-7873a7625f8d,billing,high,2024-10-29,2024-11-05,
aa3f2727-4698-4d73-bac5-0a037a581fd2,f756297a-73cb-42f5-8b4c-4dc63e235d92,onboarding,medium,2024-10-31,2024-11-14,
a5fc558b-a28a-4f93-b77d-1a80d08aabe8,04983eda-2e80-49fa-8df1-5ebabe094de4,technical,high,2024-11-03,2024-11-17,2.0
f9e1bb81-85f3-4ea9-9df6-54da102dfb78,64381588-f029-400e-a4e4-54a137a62266,feature_request,medium,2024-11-03,2024-11-11,4.0
cf78c00a-4f9f-483f-b700-292588fb6805,98b520f4-4ebf-48ca-a94f-3ce143feaf56,technical,medium,2024-11-05,2024-11-10,5.0
f32085b6-2014-4b08-83c5-246cc1ff0acb,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,onboarding,high,2024-11-05,2024-11-09,
34758ad6-b439-4f71-bb62-f7b565aee27f,9a93a7a6-09c9-4db1-85ae-c838d4156583,onboarding,low,2024-11-09,2024-11-17,3.0
3b96b4fb-7892-4c21-82db-3aeb64ae50a9,740ccda5-724d-4125-aa35-fb19e21a2b8c,technical,low,2024-11-11,,
5d7e17a6-c8a6-4c40-aabb-7085e6f30b12,540f99e1-b82f-4033-af4c-45ebb854d1c8,feature_request,high,2024-11-11,,
c81c2a3a-da3e-4b46-811a-7e27c725a0e0,dfdf6aa4-25dd-4112-a079-2adbd257721c,feature_request,low,2024-11-13,2024-11-23,3.0
97b07028-f454-4361-832f-f55bb7f7e3ba,90275646-59bf-435d-9a94-d60f58d2415b,technical,low,2024-11-13,,
0803c231-ea9c-43c1-8d07-d39ac7b4eba7,050c7e1c-e41e-42df-83cb-7a470cdbece0,feature_request,low,2024-11-14,2024-11-22,4.0
e2870e83-c383-449a-8abf-2f331a1f4142,ae4047ed-04b2-4c81-bc7a-2756ab03ccec,billing,medium,2024-11-14,2024-11-18,3.0
9977d20e-2975-4cda-9377-61026862b78d,979f9869-e86b-49f8-8dfa-c4b1c4cb307c,onboarding,low,2024-11-16,2024-11-27,3.0
5d6701b8-2a8d-4a4e-a1a0-67e4ffaf327b,f21af536-0613-4242-a681-b4c6f4095051,feature_request,high,2024-11-17,2024-11-24,
5185e706-91b5-412a-ab53-3419d13172c7,96d47051-d7da-47c0-8ebb-0ad0bcccaa8e,billing,medium,2024-11-19,2024-12-03,
54f83308-35e9-410c-90f9-fad63f60c9ce,1430193a-74af-4837-9270-76d25f06e16a,feature_request,low,2024-11-19,2024-11-20,
721cb249-2190-4cf7-b727-d721371eeb35,c22d762a-e042-40e4-9bda-c8a1deed1495,technical,low,2024-11-20,2024-11-21,4.0
381750b8-10ca-4d49-abbe-48c1055daabe,4541f21d-b4a8-4882-a41e-8959d66cf544,onboarding,low,2024-11-21,2024-12-04,
2bbe0668-1280-4406-ba8a-d4db1b5b45b0,3001c4da-b595-4a88-92cd-87fef5217a6a,billing,low,2024-11-22,2024-11-27,4.0
bb7c7d04-5372-438a-b142-8dc9f9ee401d,ba68bf53-70ff-441a-a949-c848e86997b2,technical,low,2024-11-22,2024-11-25,4.0
9b5dfda3-c4ab-4e42-a528-9c541b8f6da8,64381588-f029-400e-a4e4-54a137a62266,feature_request,low,2024-11-23,,
b5ecd7a0-4c66-4da4-b6e7-e307d3f94ac7,6fed902c-be69-425a-9906-726b7b900b19,billing,low,2024-11-24,,
b6e58232-9c4b-47fd-8234-a0935644a09d,5d115863-a15b-47e9-9474-e44664f2728b,technical,medium,2024-11-26,2024-12-02,5.0
e29ee612-e3a0-4eaf-acb9-8821e43b5d45,de116074-83f8-4c77-ae70-0371b2c9634a,feature_request,low,2024-11-27,2024-12-04,1.0
8403eb6d-cee9-458d-9124-0c270dc23f4d,f0d16732-e934-4d74-b25a-f83efb83265d,feature_request,medium,2024-11-27,,
e24a699e-3eb6-42d7-a3d3-238141200fc3,c43a8309-43e7-429d-bddb-73fbeb3eaa8a,onboarding,low,2024-11-28,2024-12-06,2.0
4f154aa8-d081-4abb-8d17-18a61809a50b,31af803c-ee8f-43ef-acb7-a8f771478b72,billing,medium,2024-11-29,,
35607d19-0c67-4b47-8e97-50bd66333a70,231e41b3-67db-450c-8583-a5bb63db6b13,feature_request,high,2024-11-30,2024-12-04,
2eb18392-f06c-4403-b54b-df2f0fd8a08c,f48e6be2-c0b5-4bf3-bb77-785d11625095,billing,low,2024-12-01,2024-12-03,
22f3f9c9-ca90-48b0-872b-f9347b93d333,de116074-83f8-4c77-ae70-0371b2c9634a,feature_request,low,2024-12-01,2024-12-02,5.0
cc4748aa-808f-4f98-ba1d-d8c6161a0da8,adbba2da-3864-4c28-ab5d-236e9af00c8c,technical,low,2024-12-01,2024-12-06,2.0
53a76ba2-745d-411c-a4e5-0641eb24ce1b,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,onboarding,low,2024-12-03,,
e5651608-d69a-4794-a78c-d823d1dd690c,0247ffb0-2ad5-474e-8afd-7679889657b3,onboarding,low,2024-12-04,2024-12-17,1.0
4bb40cb8-7dd7-4241-b631-1abec1418af4,63ff4fb9-ac6a-4469-b60e-4e9683f08138,onboarding,low,2024-12-04,,
08702e1c-393f-47ae-9f51-45ab541cd683,740ccda5-724d-4125-aa35-fb19e21a2b8c,feature_request,low,2024-12-04,,
ea6695a4-06d4-4b68-bea6-c519e2a8bf59,c4b2068e-d77e-4533-8b76-e07f2b85658a,technical,medium,2024-12-06,2024-12-09,1.0
d09c99f7-b071-4af7-974d-8aa24fa39683,4541f21d-b4a8-4882-a41e-8959d66cf544,feature_request,low,2024-12-06,2024-12-18,3.0
6bbe710f-0feb-42a4-a2c6-0771022374d7,9f3e3337-8921-43b1-b507-5ce25d46018d,onboarding,low,2024-12-06,2024-12-12,1.0
0c5bdae4-15fa-4706-8837-3d7343f74b37,3c249534-38bb-4605-b380-89db5454eb79,billing,low,2024-12-07,2024-12-13,2.0
a7a80950-b6ae-4cb6-b66e-2156fcd03745,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,billing,medium,2024-12-08,2024-12-10,5.0
468bf739-c3ae-43d0-9539-7cc8b34ee6e4,beed11cb-0bb6-46c9-8812-2afb5b5b9220,feature_request,low,2024-12-08,2024-12-12,4.0
aff3553c-4ee6-45d7-a1cc-f253055a6ca4,cfcef06e-4d2d-4560-99cd-0d297cab8129,technical,high,2024-12-09,2024-12-10,
975823f5-c9eb-4207-b270-94d83bcf63b1,1430193a-74af-4837-9270-76d25f06e16a,technical,low,2024-12-10,,
c273e152-d9ac-4ac0-bd2a-1daa0ff1e461,610328a7-8916-4fd1-b590-78fa474fe818,onboarding,low,2024-12-10,2024-12-12,1.0
a0af7649-fedd-471c-9698-356938928b17,f0d16732-e934-4d74-b25a-f83efb83265d,technical,medium,2024-12-10,2024-12-16,2.0
b98e2085-098f-4ca1-9297-f8cf07b8e6c5,d2c7defd-f4c2-4fa3-b761-9284d6963452,onboarding,low,2024-12-10,2024-12-23,2.0
0273c829-c5ed-4ad2-8b92-5628f1c0c3f9,5cb5b452-c340-4b89-9d51-15158f07480b,billing,low,2024-12-11,2024-12-11,3.0
df3b8ce8-8368-4440-ac99-60d82fa54852,8caf2022-7a84-440e-bc14-3cf1da4f0acb,billing,high,2024-12-13,2024-12-23,
