user_id,account_id,role,created_at,last_login_at,is_active
8425b55f-46ea-4f90-9243-7a13b71e5afb,170f2873-fa93-40a2-8692-9d25035ad68e,admin,2024-06-18,,0
83d46430-025e-4423-8973-9edd55db40a5,170f2873-fa93-40a2-8692-9d25035ad68e,analyst,2025-01-20,,0
116e0080-a893-4782-94da-dadd57219ef2,170f2873-fa93-40a2-8692-9d25035ad68e,analyst,2026-06-07,2026-06-16,1
25a5e71d-24c8-448b-ac14-6f937fa678f4,be00df1e-3d33-43ce-b595-f5838cac9e28,viewer,2026-03-22,2026-03-23,1
9ddd80f5-debc-4a2f-b8cd-788e98f154b5,be00df1e-3d33-43ce-b595-f5838cac9e28,viewer,2025-02-21,2025-02-21,0
eede89e5-0cfb-495b-ac1f-8d18a7f67d9c,be00df1e-3d33-43ce-b595-f5838cac9e28,admin,2025-04-26,2026-04-12,1
c2703756-1871-4ddf-aa3e-88dab391d75c,be00df1e-3d33-43ce-b595-f5838cac9e28,analyst,2025-01-12,2026-06-03,1
2539fea8-09da-4ba7-b3ee-7b3af271a877,be00df1e-3d33-43ce-b595-f5838cac9e28,analyst,2024-10-29,2026-01-28,0
53362e17-5047-46d0-93ce-f9031d9da64d,be00df1e-3d33-43ce-b595-f5838cac9e28,viewer,2025-05-21,2026-01-27,0
5c422f20-05a7-4105-9afc-8f4be2bd041b,be00df1e-3d33-43ce-b595-f5838cac9e28,viewer,2024-09-05,2025-11-07,0
fc216091-21c0-4a1f-9b10-979551b38349,be00df1e-3d33-43ce-b595-f5838cac9e28,analyst,2026-04-24,2026-04-24,1
04155b16-9b77-4866-b2e0-89488f92f008,be00df1e-3d33-43ce-b595-f5838cac9e28,analyst,2025-11-28,2026-01-08,0
8fa34f66-a6f9-40b2-8d66-8427fed8c29f,be00df1e-3d33-43ce-b595-f5838cac9e28,admin,2026-02-09,2026-06-10,1
275e85ad-78fe-4ea1-9ee3-71b12e3d4447,68c11c02-695d-4821-97b9-4c62a7afd25f,viewer,2026-03-19,2026-06-13,1
65661286-da7a-4add-8b95-f0bf5d5bcf23,68c11c02-695d-4821-97b9-4c62a7afd25f,admin,2024-10-11,2025-12-15,0
9b7e5e95-ac87-4057-8c45-a5ed79048d7f,68c11c02-695d-4821-97b9-4c62a7afd25f,admin,2025-10-07,2026-02-01,0
800d2bd2-2b91-46c5-94be-58f8e1225eb8,68c11c02-695d-4821-97b9-4c62a7afd25f,analyst,2026-03-27,2026-06-06,1
1c19c0b4-3b98-4c69-9f68-b2ec44a8700c,68c11c02-695d-4821-97b9-4c62a7afd25f,analyst,2026-01-14,2026-02-11,0
5b8bef13-00c3-4a96-9ddc-92f3b87ac54c,68c11c02-695d-4821-97b9-4c62a7afd25f,viewer,2026-05-19,2026-06-14,1
1a2f1463-425c-4fb4-821b-47fb85197996,68c11c02-695d-4821-97b9-4c62a7afd25f,viewer,2026-02-10,2026-03-05,0
164f551c-e33d-4db7-a02f-6b73fd8b716f,0e3e8654-fd66-44f1-a392-0ec66204b068,admin,2026-01-08,2026-02-02,0
63b9d3b9-73b3-45c5-b209-cc50e807e961,0e3e8654-fd66-44f1-a392-0ec66204b068,admin,2026-02-01,,0
ef890f1d-ee83-4ac2-91ab-eb5f1e2bc598,0e3e8654-fd66-44f1-a392-0ec66204b068,admin,2026-04-03,2026-05-26,1
a763ac78-b7fe-409b-932a-ee5b80c0adb0,0e3e8654-fd66-44f1-a392-0ec66204b068,analyst,2026-05-20,2026-05-20,1
331e5fe4-d953-44bf-8f75-144f3d34b726,0e3e8654-fd66-44f1-a392-0ec66204b068,viewer,2026-01-24,2026-06-13,1
a592423b-af01-4ae7-b3c9-cf932ec9b272,0e3e8654-fd66-44f1-a392-0ec66204b068,analyst,2026-02-18,2026-04-16,1
aef13546-e7a6-40fc-8c2c-0911714dfcba,0e3e8654-fd66-44f1-a392-0ec66204b068,analyst,2026-05-28,2026-06-08,1
970a00f3-f8c5-4522-a244-8828af35f219,0e3e8654-fd66-44f1-a392-0ec66204b068,analyst,2026-03-08,2026-06-06,1
f20141f6-dc81-4cc5-9024-746eeefad144,3009475c-7413-44f6-bf4f-82ee2226bd83,analyst,2026-02-03,2026-03-31,1
bc711c37-a35c-45f1-b97b-ec94abcd5465,3009475c-7413-44f6-bf4f-82ee2226bd83,analyst,2025-07-03,2026-01-26,0
1fa5213d-c27d-4665-aec4-1eaa49110cb0,3009475c-7413-44f6-bf4f-82ee2226bd83,viewer,2024-11-29,2024-12-30,0
dd0121c8-7389-40b4-8e12-65975848c24f,3009475c-7413-44f6-bf4f-82ee2226bd83,analyst,2026-03-01,2026-05-06,1
10a3674d-c02a-4104-a6f7-97f8eda52de5,3009475c-7413-44f6-bf4f-82ee2226bd83,viewer,2025-08-01,2026-01-31,0
c7cb59ff-b652-4466-889d-8e13fb7ea97f,3009475c-7413-44f6-bf4f-82ee2226bd83,analyst,2026-01-24,2026-04-16,1
bc1d4dab-ce22-4859-b65e-91f24e7362e5,3009475c-7413-44f6-bf4f-82ee2226bd83,admin,2025-04-19,2025-05-22,0
c990c08d-b270-4d76-9b44-22278a92d01b,3009475c-7413-44f6-bf4f-82ee2226bd83,analyst,2024-06-24,2025-11-23,0
ec48d868-377d-4f2c-b9e6-8e8093148626,16650a24-7830-4a9a-a00c-136fbe552f94,viewer,2026-04-04,2026-06-05,1
e2e0ed14-8fe3-4a40-9703-277a9f168e63,16650a24-7830-4a9a-a00c-136fbe552f94,admin,2024-09-26,2025-01-16,0
2e045330-515f-4ee0-9851-32a7d33bf45d,16650a24-7830-4a9a-a00c-136fbe552f94,analyst,2025-04-13,2025-12-11,0
42480e53-aaf7-45ef-aa92-95f1c5af9073,16650a24-7830-4a9a-a00c-136fbe552f94,admin,2025-02-21,2026-06-12,1
3d448bd3-737c-41e1-ac4f-afd649a7386f,16650a24-7830-4a9a-a00c-136fbe552f94,admin,2025-05-08,2025-10-24,0
814e6227-460c-4164-b8ea-fb7349f8cdac,10ab4b97-dcd2-4821-89c7-77a7c9d45902,viewer,2024-12-17,2025-12-07,0
de0dbe37-be6a-4fc1-bc46-9ab129d0d265,10ab4b97-dcd2-4821-89c7-77a7c9d45902,admin,2024-03-23,2025-08-08,0
b1a1d432-f8cf-4026-b3c2-d18ccfa236f7,10ab4b97-dcd2-4821-89c7-77a7c9d45902,analyst,2025-04-23,2026-02-11,0
b4f9f107-a106-46df-9f96-cad3f339ac99,10ab4b97-dcd2-4821-89c7-77a7c9d45902,viewer,2024-07-17,2024-08-25,0
31cd163a-e8cc-4d5e-81ee-5e0251eafa15,10ab4b97-dcd2-4821-89c7-77a7c9d45902,analyst,2025-01-24,2026-06-02,1
02d1d31c-4bd1-4181-902a-c74ced23f930,10ab4b97-dcd2-4821-89c7-77a7c9d45902,analyst,2024-04-05,2026-03-30,1
6eba9f5a-91aa-4137-ab26-64ea3897a22c,10ab4b97-dcd2-4821-89c7-77a7c9d45902,admin,2025-08-29,2025-12-08,0
7f7250dd-7993-4f1b-bf3a-33791108d4ba,10ab4b97-dcd2-4821-89c7-77a7c9d45902,analyst,2024-04-01,2024-12-24,0
45f058f7-0d6f-4ceb-862d-28def4a73193,10ab4b97-dcd2-4821-89c7-77a7c9d45902,analyst,2026-05-15,2026-05-25,1
eb96458b-6424-482f-8812-8a129ed1d25f,10ab4b97-dcd2-4821-89c7-77a7c9d45902,analyst,2025-03-17,2025-05-24,0
a2441a5a-9a14-4a68-86e9-9d1eb395cd4c,31317ba8-e4f6-495a-8595-6db73b9ddaa7,admin,2025-07-23,,0
15477184-2588-4665-a14c-c0206fd98c7a,31317ba8-e4f6-495a-8595-6db73b9ddaa7,analyst,2025-10-06,2025-10-14,0
c1666125-faec-496a-bb82-b5cba7337ba8,31317ba8-e4f6-495a-8595-6db73b9ddaa7,viewer,2025-08-29,2025-08-31,0
4e05e3ef-6574-49fb-b29a-881977fc6900,31317ba8-e4f6-495a-8595-6db73b9ddaa7,analyst,2025-07-10,2025-12-20,0
18108ddb-d835-4063-8e9b-623217d384c7,31317ba8-e4f6-495a-8595-6db73b9ddaa7,admin,2025-07-07,2026-03-13,0
72a65a36-2d15-443f-b3d8-29b20a1122be,31317ba8-e4f6-495a-8595-6db73b9ddaa7,viewer,2025-08-20,2026-06-13,1
ae7e6d85-751b-4f51-b1cf-d6eadd90c3d5,31317ba8-e4f6-495a-8595-6db73b9ddaa7,analyst,2025-05-08,2025-08-07,0
dd30f563-5a23-453c-8f10-b5b9afe84ead,8c45cca2-8a88-40e3-9d88-f8b2e1782ccd,analyst,2026-05-23,2026-06-09,1
f7bf78c4-2892-4bee-8b21-99a60411b04c,8c45cca2-8a88-40e3-9d88-f8b2e1782ccd,analyst,2025-11-21,2025-12-19,0
4954c34c-62e2-4357-91fb-2d207bd58d92,8c45cca2-8a88-40e3-9d88-f8b2e1782ccd,viewer,2026-05-15,2026-05-23,1
0c3d8587-37be-41a6-b1ec-49415c0b8e34,8c45cca2-8a88-40e3-9d88-f8b2e1782ccd,analyst,2025-06-03,2025-07-13,0
f1b08344-4cbd-45c8-a123-829418cc48d9,8c45cca2-8a88-40e3-9d88-f8b2e1782ccd,admin,2025-06-21,2025-08-18,0
00b8c576-7bcc-46c7-86ed-06f0d6fbb25b,8c45cca2-8a88-40e3-9d88-f8b2e1782ccd,admin,2026-06-08,,0
22150685-27b7-400e-b226-0dcd6c781e05,8c45cca2-8a88-40e3-9d88-f8b2e1782ccd,viewer,2026-03-01,2026-06-05,1
12868a3e-659a-47e2-a2f9-01d4ded69731,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,analyst,2025-08-19,2026-01-20,0
92cbd7ac-d79f-47c4-96e4-9ffe70cf0351,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,viewer,2025-09-12,2026-03-28,1
f2685f95-a5f7-42ea-aa49-ee92546b66d7,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,analyst,2024-07-14,2026-01-13,0
babcc043-31ff-42f2-82e0-54d9fdac99a8,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,admin,2025-07-04,,0
92fc7c61-5268-4d31-81ef-751a7d329813,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,analyst,2026-02-01,,0
e09ddb5a-71ac-432f-bb17-a8710a528432,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,viewer,2025-06-18,2026-03-10,0
f1753ecf-bb8d-481d-9f88-ac5c59dfa755,d90cc9c9-a6f7-407f-bde3-4f0f2b5fe4e4,analyst,2025-12-04,2026-05-23,1
6679db4a-5fbe-4836-b707-7e20835ebf5f,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,viewer,2024-09-26,2025-05-25,0
e973deda-3e61-47ad-aed9-837f6849ea7a,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,viewer,2026-04-07,,0
335f5bec-4aac-41e3-ab9a-43419dca07eb,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,admin,2025-05-13,2025-10-17,0
d6a69766-b007-4aca-b16d-4cffe93c636b,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,admin,2025-12-31,2026-01-17,0
14e5f6e4-2e8a-4db7-9154-c0fbc3116dee,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,admin,2025-06-20,2026-02-25,0
f75ec387-5081-4dc3-90a1-db40ebba60a0,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,analyst,2025-03-02,2025-12-11,0
7bfa960e-5b4c-4772-91aa-1f6b6f9eb984,6cc3e890-c5c7-45cc-b792-0247c18ceb48,admin,2025-10-09,2026-02-02,0
80d32250-8498-485d-9b26-c5578160a46c,6cc3e890-c5c7-45cc-b792-0247c18ceb48,admin,2025-07-07,2026-02-08,0
5c3a401b-9b92-4b29-824d-239a1cc0de73,6cc3e890-c5c7-45cc-b792-0247c18ceb48,viewer,2026-02-20,2026-05-16,1
8132e884-d8c7-4204-90b3-8cf92147b7d6,6cc3e890-c5c7-45cc-b792-0247c18ceb48,admin,2026-01-13,2026-06-10,1
1727bd75-cfb6-4f1c-9243-9d9fe5256a79,6cc3e890-c5c7-45cc-b792-0247c18ceb48,analyst,2025-08-05,2025-11-23,0
47770794-aed8-4539-953b-3bfa6134adc8,6cc3e890-c5c7-45cc-b792-0247c18ceb48,analyst,2026-03-31,2026-05-09,1
50ac337d-64a6-4a64-856b-3ecfafca6976,6cc3e890-c5c7-45cc-b792-0247c18ceb48,admin,2025-08-10,,0
92b2d855-3aef-4035-927a-82325750ef9f,6cc3e890-c5c7-45cc-b792-0247c18ceb48,analyst,2026-02-06,2026-04-22,1
3c9c37b3-9713-4454-b9f4-244284fe0884,6cc3e890-c5c7-45cc-b792-0247c18ceb48,analyst,2026-06-04,2026-06-15,1
62ff4d98-e9f8-49b1-812d-ad44b3bf7a17,6023f639-dd9b-418b-9fce-b698d7e4b371,analyst,2025-10-15,2026-01-25,0
5e2944c0-9cb7-4f91-a233-0ffdd164f0a3,6023f639-dd9b-418b-9fce-b698d7e4b371,viewer,2025-06-17,2026-03-22,1
3d4200ce-7154-4e1e-987f-06cbc5b0fb6f,6023f639-dd9b-418b-9fce-b698d7e4b371,analyst,2025-02-08,2025-02-16,0
e235a6b7-00ef-49f7-a307-409e7fa4050c,6023f639-dd9b-418b-9fce-b698d7e4b371,viewer,2025-06-26,2025-09-21,0
0194ac6f-833a-442c-8a6e-110518f26433,6023f639-dd9b-418b-9fce-b698d7e4b371,viewer,2024-10-03,2026-01-07,0
edee727b-92da-4463-8aa0-283adfa9351c,6023f639-dd9b-418b-9fce-b698d7e4b371,analyst,2025-05-02,2026-02-19,0
ea74e76b-ebd8-4258-b8e7-aa65782d4076,6023f639-dd9b-418b-9fce-b698d7e4b371,admin,2025-04-05,,0
8d3561f7-0180-476b-869d-e9ca61ba5a84,6023f639-dd9b-418b-9fce-b698d7e4b371,viewer,2024-10-28,2025-05-15,0
2e3f0c0c-c0df-459c-be3e-89e69cbf2cef,25b17b5c-0f15-449a-9e15-e8e3b423a31e,analyst,2024-02-20,2025-01-26,0
8ea43f5a-47ee-4a3f-9356-3fa51301a598,25b17b5c-0f15-449a-9e15-e8e3b423a31e,viewer,2024-12-14,2025-12-28,0
a3b1f82d-6bb2-49ee-a1fc-10de82ffc605,25b17b5c-0f15-449a-9e15-e8e3b423a31e,admin,2024-05-04,2025-07-07,0
b36583cc-6aa0-4373-8afa-926a0ffa317c,25b17b5c-0f15-449a-9e15-e8e3b423a31e,analyst,2024-05-09,2025-04-17,0
0878775c-5f0b-4821-82b8-e2d09bab5079,25b17b5c-0f15-449a-9e15-e8e3b423a31e,viewer,2025-10-23,2026-03-05,0
aeaf4491-b157-41ad-ac3a-1214e3d177df,25b17b5c-0f15-449a-9e15-e8e3b423a31e,viewer,2025-12-15,,0
bb9fecef-5e04-48a6-a64b-2788f4b9c8a7,25b17b5c-0f15-449a-9e15-e8e3b423a31e,analyst,2025-03-06,2025-10-29,0
d88b88c9-fc52-42c0-bf15-ee860df273c9,43b3877a-ee84-43d6-902d-96f1998a7f7e,admin,2025-11-01,2026-04-27,1
187d723b-4997-49c1-a602-c800d9ff7933,43b3877a-ee84-43d6-902d-96f1998a7f7e,admin,2026-05-24,,0
c1fba396-5e8f-432a-817f-062689f3a7f5,43b3877a-ee84-43d6-902d-96f1998a7f7e,analyst,2025-01-22,2025-08-25,0
da702a43-d92d-4dfd-96fe-8366c7e1c2a9,43b3877a-ee84-43d6-902d-96f1998a7f7e,viewer,2025-03-16,2025-05-07,0
b54b59ff-5985-4736-9cbd-f5302df0542e,43b3877a-ee84-43d6-902d-96f1998a7f7e,admin,2025-05-12,2025-07-05,0
bfee8fbb-337c-4aae-8c23-e5072bee5461,43b3877a-ee84-43d6-902d-96f1998a7f7e,admin,2025-05-07,2026-02-05,0
3224fbaa-8977-4bd5-8804-fa2641a13933,cfcef06e-4d2d-4560-99cd-0d297cab8129,analyst,2025-11-28,2026-03-20,1
06067276-b9db-4a2a-9c88-feaa7263ee66,cfcef06e-4d2d-4560-99cd-0d297cab8129,admin,2025-11-28,2026-05-29,1
a2486c1c-c865-4a15-808c-53ba843ff5c9,cfcef06e-4d2d-4560-99cd-0d297cab8129,analyst,2025-07-15,2026-02-05,0
39603c33-6c0a-4143-bb4f-baf5a38c5436,cfcef06e-4d2d-4560-99cd-0d297cab8129,admin,2025-07-11,2026-01-29,0
f9d1d402-82c0-4e2d-bebd-ff283555e46d,cfcef06e-4d2d-4560-99cd-0d297cab8129,viewer,2024-08-03,2026-06-06,1
b9f9ccf4-c324-4b24-a42e-b493f905bd3b,cfcef06e-4d2d-4560-99cd-0d297cab8129,viewer,2025-10-03,2026-06-08,1
9730965a-d17a-4f23-b67d-231f5260abef,cfcef06e-4d2d-4560-99cd-0d297cab8129,analyst,2024-01-03,2025-11-09,0
8c508934-3932-4686-b0e4-edb3dd3b8943,89376971-3797-4bbf-bce7-c7473cb0f78a,viewer,2025-04-22,2025-09-10,0
4b72e10e-62a8-4e79-897e-a8321bb3ee6d,89376971-3797-4bbf-bce7-c7473cb0f78a,analyst,2024-12-12,2025-05-29,0
98822b36-7526-4356-9bb1-7449501de478,89376971-3797-4bbf-bce7-c7473cb0f78a,analyst,2026-03-15,2026-04-25,1
613d2417-7390-494a-8ced-498130e10f2b,89376971-3797-4bbf-bce7-c7473cb0f78a,analyst,2025-06-16,2026-02-26,0
ccf60959-6ef2-45ce-a036-ee61998c7200,89376971-3797-4bbf-bce7-c7473cb0f78a,analyst,2025-03-18,2026-04-08,1
59bb16d8-05be-4fde-ac97-3cb45a93be16,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,admin,2026-02-16,2026-05-06,1
b6e77c47-9486-409c-926b-e2ee0948f7b4,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,viewer,2026-04-21,2026-06-16,1
2725f2d1-d7fb-437e-aace-cad88ce24154,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,viewer,2026-05-20,2026-06-16,1
9ca1df5c-cad6-49f7-b6c2-379b8e531f02,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,analyst,2026-06-12,2026-06-13,1
d1562008-26bf-4d5c-9080-24ff254fb16a,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,admin,2026-02-08,2026-03-21,1
0ef54446-79d9-4922-9600-36867361b74c,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,analyst,2026-03-06,,0
f0352bfa-0408-4a37-a142-ee112ca01de7,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,admin,2026-05-19,,0
60bb515c-4503-46fe-a745-acabebaebcfb,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,viewer,2026-05-31,2026-06-06,1
17751c01-d882-47c5-b5c4-371917e2e135,ecd94e66-0dc1-43bb-9fdb-9d19907287ab,viewer,2026-05-27,2026-05-28,1
2b2d9175-64e8-4785-9dec-aeaee04c3565,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,analyst,2025-02-14,,0
822925c6-d12b-4fcc-a44b-763f411c914d,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,analyst,2023-05-02,,0
4de41a70-f4f3-4ac4-9223-13f777eea4ac,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,analyst,2023-11-01,,0
6420310c-4636-4e25-91b7-4d6c8521476c,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,viewer,2025-11-19,2026-01-31,0
acf30795-772c-4d0a-8a80-194bd3415a15,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,admin,2026-04-06,2026-05-01,1
cd7beb97-1a6f-4b8a-80f7-a823a9a78cca,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,viewer,2024-08-25,2025-10-19,0
63da9b4f-a9a9-474d-a79b-319a05fff839,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,admin,2023-08-26,2026-04-10,1
8aee64eb-487e-41d0-b80e-6db8a92426c8,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,admin,2025-06-04,2025-06-15,0
c880f3fc-a3ac-43cd-a06e-a997535cf794,eadb2c34-6305-4270-864f-899c035bc101,admin,2025-09-09,,0
2dc9f8a7-a9f5-4797-82db-ae6d596acaae,eadb2c34-6305-4270-864f-899c035bc101,viewer,2026-05-02,2026-05-12,1
a32e43e5-19dc-4083-85b4-925c3ec0f9ce,eadb2c34-6305-4270-864f-899c035bc101,viewer,2025-06-26,,0
1a6371b9-edaf-44ce-b61a-854a2ed4032f,eadb2c34-6305-4270-864f-899c035bc101,analyst,2025-05-23,2026-01-17,0
e53cdebc-eb3d-468c-a400-55dd408cde47,eadb2c34-6305-4270-864f-899c035bc101,analyst,2024-10-20,2024-10-25,0
b2bd292f-08e0-448a-a55f-31a86107243c,eadb2c34-6305-4270-864f-899c035bc101,admin,2025-06-26,,0
ef04d2d3-6db9-4cb9-b78f-c9c1b70d7894,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,viewer,2026-04-09,2026-05-11,1
7e32024f-3413-407e-af4d-488ed330b02d,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,analyst,2024-12-22,2025-03-17,0
c50260b0-e8b5-4473-8cb4-cdf33d47507c,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,analyst,2024-02-08,2024-02-22,0
368a260d-bde5-4580-a929-453b35d916ac,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,viewer,2024-01-09,2024-04-17,0
72bdec0f-5d06-4e98-9de9-5c123ae65a50,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,admin,2025-01-03,2025-07-18,0
3c1cfc18-2d9e-4e14-aee1-754cbcdc46a6,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,viewer,2023-12-18,2024-06-15,0
a246081a-adb8-49d5-9e71-3e618e88bb3d,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,analyst,2024-12-15,2026-04-24,1
527bb1e2-8729-491f-8968-bb2f21996d32,c97455ea-d79b-447f-a5d8-6ff2cbe1a21c,viewer,2026-06-10,2026-06-16,1
be4826c4-f75d-4ca8-8e9b-cab03f1f3f34,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,admin,2026-03-30,2026-04-15,1
3cf78bf6-fc9a-456d-a22a-366e6b0c529a,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,analyst,2025-03-02,2025-10-14,0
b57c5843-8818-4f60-913c-96f45f57e254,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,viewer,2025-09-27,2025-10-15,0
06141cab-f3fa-4080-a2aa-45f1949c4e3b,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,admin,2025-07-06,2025-10-18,0
bf33f454-3a71-46d9-91e1-e2a17b632dfd,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,admin,2025-09-14,,0
a59051b3-fb6c-4743-bc47-b63c85463175,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,analyst,2026-03-06,2026-04-24,1
50a82731-7afc-42eb-bbcc-95f82d912ae9,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,admin,2026-02-22,,0
a4da7c8a-db53-475e-8907-5692ce1b2457,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,analyst,2025-02-01,2025-06-08,0
70b7cf9b-e9bf-4785-b57d-e0ccedbdd811,cbed73f2-652e-413b-9a26-62767bb7c2b2,viewer,2026-05-31,2026-06-01,1
cee8597e-29fa-4876-9c69-7a30a790036e,cbed73f2-652e-413b-9a26-62767bb7c2b2,analyst,2026-05-04,2026-06-11,1
743e8ec0-fd96-4cf4-810a-5b5275c314eb,cbed73f2-652e-413b-9a26-62767bb7c2b2,viewer,2026-03-06,2026-05-19,1
cad3c640-5ecd-477b-aab3-186db0885afd,cbed73f2-652e-413b-9a26-62767bb7c2b2,admin,2025-07-12,2026-01-25,0
972abac7-7396-4786-b1d4-8b3020273850,cbed73f2-652e-413b-9a26-62767bb7c2b2,viewer,2024-12-09,2026-05-03,1
73661cae-acf9-4909-9760-b1055867ab52,cbed73f2-652e-413b-9a26-62767bb7c2b2,viewer,2025-03-19,2026-05-09,1
2d667997-75ab-4569-a92c-bf6751d4af85,cbed73f2-652e-413b-9a26-62767bb7c2b2,analyst,2025-01-23,2026-06-07,1
900c4e45-c229-494b-a518-127317dd55af,cbed73f2-652e-413b-9a26-62767bb7c2b2,viewer,2026-05-27,2026-06-04,1
363fbd46-49d0-458e-8941-ade2087e284f,22daa4b6-fdd2-4b83-a21f-1833400a0043,analyst,2025-12-09,2026-02-22,0
9ae12f4b-fe55-4779-b789-362eae4a784b,22daa4b6-fdd2-4b83-a21f-1833400a0043,admin,2025-03-20,2026-02-17,0
8ed7bd51-1512-4e51-ad6b-864b66dc2183,22daa4b6-fdd2-4b83-a21f-1833400a0043,viewer,2024-12-27,2025-03-04,0
ec6a6dcc-517a-4f0c-a532-a5fc46856acb,22daa4b6-fdd2-4b83-a21f-1833400a0043,analyst,2026-01-05,2026-04-03,1
869b6bee-86db-4647-ad68-add09bf7bbd6,22daa4b6-fdd2-4b83-a21f-1833400a0043,admin,2025-07-08,,0
99bf7b5a-cfb4-48af-8578-1ccde3fb5b0b,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,admin,2025-07-05,,0
2b96e87c-2931-416c-8b53-023cd4c3df86,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,analyst,2025-12-17,2026-04-17,1
82d5f8e5-641b-4ff6-a1a0-27473f3daea0,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,analyst,2025-04-01,2025-09-29,0
25d50107-88f0-446e-ae3c-96e606b84593,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,viewer,2025-10-05,2025-12-17,0
f5bb1bc4-fb0f-4829-9d8d-074749c75ada,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,admin,2026-05-29,2026-06-10,1
52f7c7b1-6fb8-4e77-956b-b01666d0aaf3,e9a2d36e-0693-48ff-becb-43fddd0f7e3c,viewer,2026-04-01,2026-06-03,1
9f3d63bf-4206-4b89-b32f-3c5f98adae00,e9a2d36e-0693-48ff-becb-43fddd0f7e3c,viewer,2026-05-03,2026-05-28,1
2dcdabfe-dfdf-4ddc-810f-15a386b7658f,e9a2d36e-0693-48ff-becb-43fddd0f7e3c,admin,2026-01-24,2026-03-01,0
c076fddf-520a-4137-a847-56582429bff2,e9a2d36e-0693-48ff-becb-43fddd0f7e3c,analyst,2026-05-18,2026-06-08,1
1b7bb967-fd3f-4d88-9e01-4419f5826466,e9a2d36e-0693-48ff-becb-43fddd0f7e3c,admin,2026-01-18,2026-03-06,0
b15339d4-ecc6-4e0c-9936-f2e457dc1cb1,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,viewer,2026-01-26,2026-04-01,1
77d6f8bc-b753-4921-a2cb-c1a49d7253d5,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,analyst,2023-09-15,2025-11-18,0
b4f91230-b2c0-4d01-932d-05eea2d95f1a,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,analyst,2024-01-17,2024-12-04,0
7ea7c321-d851-4405-b5f3-644bc8775198,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,viewer,2023-10-13,2024-05-31,0
072f7c44-720b-4e7d-ab39-793ffb07535d,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,viewer,2026-01-04,2026-05-25,1
2dff5a4c-3af7-4fca-a734-f75462881930,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,admin,2023-11-21,,0
39b554ad-e274-4320-ba7b-be0e7d37625a,52733961-28d9-41de-98c2-8e6b935668ea,viewer,2026-02-08,2026-04-21,1
ccf3d80c-6e1d-449c-850b-73c8c3f9f8aa,52733961-28d9-41de-98c2-8e6b935668ea,analyst,2026-04-20,,0
